NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050670	REGULATION OF LYMPHOCYTE PROLIFERATION%GOBP%GO:0050670		26	0.6748578	1.8554006	0.0	0.0057794265	0.413	242	tags=73%, list=25%, signal=95%	
POSITIVE REGULATION OF PHOSPHORYLATION%GOBP%GO:0042327	POSITIVE REGULATION OF PHOSPHORYLATION%GOBP%GO:0042327		29	0.6566689	1.8543824	0.0	0.005867204	0.422	190	tags=45%, list=20%, signal=54%	
REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042129	REGULATION OF T CELL PROLIFERATION%GOBP%GO:0042129		20	0.71408725	1.8539429	0.0021344717	0.0058509773	0.425	222	tags=75%, list=23%, signal=95%	
REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046634	REGULATION OF ALPHA-BETA T CELL ACTIVATION%GOBP%GO:0046634		17	0.7318179	1.8523177	0.00110011	0.0059157205	0.429	222	tags=82%, list=23%, signal=105%	
REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002697	REGULATION OF IMMUNE EFFECTOR PROCESS%GOBP%GO:0002697		44	0.6521201	1.8500459	0.0	0.0061289473	0.448	91	tags=34%, list=9%, signal=36%	
ADIPOGENESIS%WIKIPATHWAYS_20250810%WP236%HOMO SAPIENS	ADIPOGENESIS%WIKIPATHWAYS_20250810%WP236%HOMO SAPIENS		17	0.7307517	1.849837	0.0011049723	0.0060908524	0.45	38	tags=29%, list=4%, signal=30%	
MAPK SIGNALING%WIKIPATHWAYS_20250810%WP382%HOMO SAPIENS	MAPK SIGNALING%WIKIPATHWAYS_20250810%WP382%HOMO SAPIENS		18	0.7177064	1.8479782	0.0021929825	0.006220128	0.465	148	tags=50%, list=15%, signal=58%	
POSITIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051251	POSITIVE REGULATION OF LYMPHOCYTE ACTIVATION%GOBP%GO:0051251		36	0.6533382	1.8468481	0.0	0.006269564	0.469	235	tags=67%, list=24%, signal=85%	
APOPTOSIS SIGNALING PATHWAY%PANTHER PATHWAY%P00006	APOPTOSIS SIGNALING PATHWAY%PANTHER PATHWAY%P00006		15	0.7526474	1.8467649	0.0044692736	0.006221774	0.47	87	tags=40%, list=9%, signal=43%	
INNATE IMMUNE RESPONSE%GOBP%GO:0045087	INNATE IMMUNE RESPONSE%GOBP%GO:0045087		59	0.6334336	1.8448633	0.0	0.0063559734	0.481	180	tags=44%, list=19%, signal=51%	
HALLMARK_INTERFERON_GAMMA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_GAMMA_RESPONSE	HALLMARK_INTERFERON_GAMMA_RESPONSE%MSIGDBHALLMARK%HALLMARK_INTERFERON_GAMMA_RESPONSE		71	0.61981755	1.8436705	0.0	0.0063649183	0.486	224	tags=58%, list=23%, signal=70%	
PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002221	PATTERN RECOGNITION RECEPTOR SIGNALING PATHWAY%GOBP%GO:0002221		25	0.6818457	1.8416649	0.0010660981	0.006504327	0.503	250	tags=76%, list=26%, signal=100%	
POSITIVE REGULATION OF PROTEIN MODIFICATION PROCESS%GOBP%GO:0031401	POSITIVE REGULATION OF PROTEIN MODIFICATION PROCESS%GOBP%GO:0031401		38	0.6532806	1.8397309	0.0	0.006557802	0.508	190	tags=47%, list=20%, signal=57%	
POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070665	POSITIVE REGULATION OF LEUKOCYTE PROLIFERATION%GOBP%GO:0070665		23	0.6977784	1.8389703	0.0	0.006591838	0.512	235	tags=74%, list=24%, signal=95%	
CELLULAR RESPONSE TO INTERLEUKIN-1%GOBP%GO:0071347	CELLULAR RESPONSE TO INTERLEUKIN-1%GOBP%GO:0071347		21	0.7003257	1.8377588	0.0010764262	0.0066437875	0.518	197	tags=67%, list=20%, signal=82%	
NEGATIVE REGULATION OF DEVELOPMENTAL PROCESS%GOBP%GO:0051093	NEGATIVE REGULATION OF DEVELOPMENTAL PROCESS%GOBP%GO:0051093		56	0.6298269	1.8372177	0.0	0.0066674985	0.522	203	tags=45%, list=21%, signal=53%	
POSITIVE REGULATION OF CELL-CELL ADHESION%GOBP%GO:0022409	POSITIVE REGULATION OF CELL-CELL ADHESION%GOBP%GO:0022409		43	0.64128697	1.8367673	0.0	0.006664221	0.526	222	tags=53%, list=23%, signal=66%	
